,station,name,ribbonType,menu,priceRange
142,고속터미널,벨그라비아,NOT,"런치메뉴(1만원~2만3천원), 디너오마카세(3만원~7만원), 리가토니파스타(2만3천원), 수비드삼겹살(2만7천원), 홈메이드테린(9천5백원), 브루스케타(1만5천원)",2~4만원대
143,고속터미널,순대실록(센트럴시티점),NOT,"순대스테이크(1만4천원), 순대전골, 순대철판볶음(각 2만7천원), 순대국밥(8천원, 특대 1만원)",1~2만원대
144,고속터미널,스마일포장마차,NOT,"묵은지닭볶음탕(3만5천원), 부대찌개(1만7천원), 오징어무침(2만원), 오스떡(1만5천원), 골뱅이무침(1만7천원)",1~2만원대
145,고속터미널,안정현의솜씨와정성,NOT,"통쌀쑬찹쌀떡(4개 1만원), 흑임자두텁떡, 깨두텁떡, 찹쌀떡, 백련초찹쌀떡(각 2천5백원)",1만원 미만
146,고속터미널,애플하우스,NOT,"일반떡볶이(4천원), 즉석떡볶이(3천5백원), 라면사리, 무침군만두(4개 3천원)",1만원 미만
147,고속터미널,육각고기,NOT,"육각고기(200g 1만원), 생오겹살(180g 1만3천원), 생오겹살콤보(200g 1만1천원), 생주물럭(200g 1만1천원)",2~4만원대
148,고속터미널,조선면옥,NOT,"냉면(8천원), 비빔냉면(8천원), 회냉면(8천5백원), 석쇠불고기(250g 1만3천원)",1만원 미만
149,고속터미널,조선호텔호경전강남,NOT,"짬뽕(1만원), 탕수육(돼지고기 2만5천원, 소고기 3만원), 해물누룽지탕(3만5천원), 호세트(3만5천원), 경세트(4만원), 전세트(5만원), 주방장특선(6만원)",2~4만원대
150,고속터미널,타마유라,NOT,"런치코스(12만원, 15만원), 디너코스(20만원, 25만원)",20만원 이상
151,고속터미널,팥꽃나무집,NOT,"밀크팥빙수, 딸기빙수, 녹차빙수, 커피빙수(각 7천원), 과일빙수, 흑임자빙수(각 7천5백원)",1만원 미만
152,고속터미널,퍼프,NOT,에클레르(3천3백원),1만원 미만
153,고속터미널,달가마,ATTENTION,"동치미말이국수(1만원), 백화반(1만3천원), 한우김치볶음밥(1만2천원), 돼지국밥(1만3천원), 한우국밥(1만6천원), 한우떡갈비(2만5천원), 부추깻잎닭찜(2만3천원), 바삭한깻잎전(9천원)",1~2만원대
154,동대문역사문화공원,에베레스트(동대문역사문화공원역점),NOT,"야채커리(5천원~9천원), 해산물커리(9천원~1만원), 치킨커리(7천원~9천원), 양고기커리(7천원~1만원), 라이스&브리야니(2천원~1만원), 난(2천원~3천5백원)",1~2만원대
155,디지털미디어시티,모야,NOT,"따뜻한우동, 차가운우동(각 7천원), 모야자루우동(8천원), 닭고기우동, 명란버터우동, 마제우동(각 9천원), 모둠튀김(3천원), 닭안심튀김(4천원)",1만원 미만
156,상봉,넓은공간,NOT,"해물파전, 더덕구이(각 1만3천원), 도토리묵(1만원), 순곡동동주(7천원) ",1~2만원대
157,상봉,소담골,NOT,"등갈비(1인 2만4천원), 묵은지등갈비찜(1인 1만원), 닭능이상황백숙(6만5천원), 오리능이상황백숙(7만5천원) ",2~4만원대
158,상봉,오스테리아주연 ,NOT,"상봉다이닝코스(5만8천원), 부채살스테이크(2만5천원), 소꼬리오소부코롸허브바게트(3만2천원), 구운관자볼로네제파스타(2만2천원), 랍스타새우비스큐오일파스타(2만8천원), 구운연어깻잎페스토파스타(2만원), 오리다리콩피와아란치니(2만8천원)",1~2만원대
159,상봉,화풍,NOT,"짜장면(4천원), 짬뽕(5천원), 코스요리(4만8천원~8만8천원), 탕수육(대 2만3천원, 중 1만7천원, 소 1만2천원), 양장피(대 3만2천원, 중 2만5천원, 소 2만2천원)",2~4만원대
160,신설동,어머니대성집,RIBBON_TWO,"해장국(1만원), 육회비빔밥(1만5천원), 육회, 내장수육, 소고기수육(각 3만5천원), 꼬치산적(1인 1만원), 모둠수육, 등골(각 4만원)",1~2만원대
161,신설동,경발원,RIBBON_ONE,"짜장면, 짬뽕, 우동(각 6천원), 깐풍기(3만원), 팔보채(소 4만원, 중 6만원, 대 8만원)",2~4만원대
162,신설동,나마스테,RIBBON_ONE,"인디안탈리세트, 램티카, 치킨티카(각 1만5천원), 라이스(2천원~6천원)",1~2만원대
163,신설동,산골막국수,RIBBON_ONE,"막국수, 녹두전(각 7천원), 쟁반국수(1만5천원), 찜닭(2만원), 닭무침(1만5천원), 수육(소 1만5천원, 중 2만5천원), 정식(9천원)",1만원 미만
164,신설동,영화장,RIBBON_ONE,"굴짬뽕(8천5백원), 짜장면(5천5백원), 볶음밥(7천원), 깐풍기(2만9천원), 탕수육(2만2천원), 유린기(3만2천원)",1~2만원대
165,신설동,홍릉각,RIBBON_ONE,"육미짜장면(6천6백원), 육미간짜장(2인 이상, 8천8백원), 굴짬뽕(7천7백원), 탕수육(1만8천원), 라조기, 깐풍기(각 2만원)",1~2만원대
166,신설동,경북손칼국수,NOT,손칼국수(6천원),1만원 미만
167,신설동,궁나라냉면묵밥,NOT,"온묵밥,냉묵밥,물냉면,비빔냉면,왕만두(각 7천5백원)",1만원 미만
168,신설동,깃대봉냉면,NOT,"냉면(7천원, 곱빼기 1만원), 만두(5천원)",1만원 미만
169,신설동,꼭지네,NOT,"야채곱창(1인 1만원), 막창(1인 1만1천원)",1~2만원대
170,신설동,낙산냉면,NOT,"낙산냉면(7천5백원, 곱빼기 1만원), 사리추가(2천5백원)",1만원 미만
171,신설동,남화루,NOT,"짜장면(4천5백원), 짬뽕(5천원), 해물누룽지탕(2만5천원)",1~2만원대
172,신설동,노바이탈리아노,NOT,"샐러드(1만3천2백원~1만5천2백원), 피자(1만3천6백원~2만3천원), 파스타(1만3천8백원~1만4천8백원), 안심스테이크(3만8천원), 안심스트로가노프(3만6천원), 연어스테이크(3만4천원)",2~4만원대
173,신설동,녹원,NOT,"이슬차, 국화차, 녹차, 대추차, 생과일 주스 등(각 3천5백원~4천5백원)",1만원 미만
174,신설동,느티나무설렁탕,NOT,"설렁탕(6천원, 8천원), 차돌탕(9천원), 모둠수육(2만원), 떡갈비(1만5천원)",1만원 미만
175,신설동,동강민물매운탕,NOT,"빠가+메기매운탕(소 3만5천원, 중 4만원, 대 4만5천원), 메기매운탕(소 2만2천원, 중 2만7천원, 대 3만2천원), 잡고기매운탕(소 3만원, 중 3만5천원, 대 4만원)",2~4만원대
176,신설동,목포회관곱창,NOT,"야채곱창, 오돌뼈, 뼈없는닭발, 꼼장어(각 1인 1만원), 구이곱창, 순대곱창(각 1인 1만1천원),",1~2만원대
177,신설동,못난이곱창,NOT,"야채곱창(1만원), 막창구이(1만1천원), 소곱창(1만5천원)",1~2만원대
178,신설동,백송,NOT,"짝갈빗살(130g 2만5천원), 가리구이(250g 2만3천원), 서대살(2인 이상, 150g 2만4천원), 육회(130g 2만1천원), 육개장쫄면( 6천원), 된장술밥(7천원)",2~4만원대
179,신설동,보람이네곱창,NOT,"구이곱창(1인 1만원), 야채곱창(1인 9천원), 오돌뼈(1인 9천원), 뼈없는닭발(1인 9천원), 오징어(1인 9천원)",1~2만원대
180,신설동,봉이만두,NOT,"부추만두(8개 5천원), 만둣국(7천원)",1만원 미만
181,신설동,봉평메밀,NOT,"메밀물막국수(6천원), 메밀비빔막국수(6천원), 메밀묵밥(6천원), 메밀만두(5천원), 메밀부침(5천원)",1만원 미만
182,신설동,뿌자,NOT,"커리(7천원~8천원), 난(2천원~4천원), 2인세트(2만8천원, 3만원), 4인세트(4만8천원, 5만원)",1~2만원대
183,신설동,삼호복집,NOT,"복지리, 복매운탕(각 1만1천원), 복죽(1만5천원), 복찜(중 6만원, 대 7만원)",2~4만원대
184,신설동,서울회관,NOT,"도가니탕(1만2천원), 수육(3만원)",1~2만원대
185,신설동,소문난국수집,NOT,"잔치국수(4천원), 비빔국수, 냉국수(각 5천원), 물냉면, 비빔냉면(각 6천원)",1만원 미만
186,신설동,소정,NOT,"아귀회(2kg 7만원), 아귀수육(2kg 8만원)",4~10만원대
187,신설동,수목원맛쌈밥,NOT,"전복영양탕(대 5만원, 중 3만원), 전복삼합(4만원)",2~4만원대
188,신설동,신설홍어횟집,NOT,"홍어무침(소 4만원, 중 5만원, 대 6만원), 홍어삼합, 홍어찜, 홍어탕(각 소 4만원, 중 6만원, 대 9만원), 홍어정식(7만원), 흑산도홍어정식(11만원), 흑산도홍어회(13만원)",2~4만원대
189,신설동,안경할머니곱창,NOT,"막창양념구이,소금구이(1만원), 곱창(9천원)",1~2만원대
190,종로3가,경인미술관전통다원,RIBBON_TWO,"전통차(7천원~8천원), 모둠떡, 아이스홍시(각 6천원), 유과(6천원)",1만원 미만
191,종로3가,두레,RIBBON_TWO,"점심한정식(2만7천5백원, 3만8천5백원, 5만5천원), 저녁한정식(6만6천원, 8만8천원, 11만원, 13만7천5백원)",4~10만원대
192,종로3가,르블란서,RIBBON_TWO,"브레이징비프(2만5천원), 로스티드치킨(2만4천원), 라구파스타(1만6천원), 문어바지락파스타(1만8천원), 살치살스테이크(3만8천원), 라타투유(1만2천원)",2~4만원대
193,종로3가,마이클바이해비치,RIBBON_TWO,"브런치(1만8천원~2만2천원), 파스타(2만2천원~2만6천원), 수제버거(1만8천원), 마이클코스(8만원), 비즈니스코스(6만원)",4~10만원대
194,종로3가,발우공양,RIBBON_TWO,"점심한정코스(3만원), 코스(4만5천원, 6만5천원, 9만5천원, 15만원)",4~10만원대
195,종로3가,순라길,RIBBON_TWO,"국내산홍어(2인 7만5천원, 3인 10만원), 홍어회(2인 6만원, 3인 8만원), 홍어찜(소 4만원, 대 6만원), 홍어탕(1인 1만원), 낙지볶음(4만원), 고추장굴비(3만원)",4~10만원대
196,종로3가,영춘옥,RIBBON_TWO,"꼬리곰탕, 편육(각 2만원), 곰탕(9천원), 해장국(8천원), 뼈다귀(3만7천원), 꼬리찜(4만원)",2~4만원대
197,종로3가,카페뎀셀브즈,RIBBON_TWO,"베리에이션커피(3천8백원~5천5백원), 싱글오리진커피(6천원~6천5백원), 콜드브루커피(6천원), 밀푀유, 티라미수(각 5천8백원), 달걀말이샌드위치(4천5백원), 명란달걀말이샌드위치(5천5백원)",1만원 미만
198,종로3가,호반,RIBBON_TWO,"순댓국, 육개장, 대구탕(각 8천원), 순대(중 2만3천원, 대 3만3천원), 병어찜(중 4만5천원, 대 6만원), 우설, 편육(각 3만원), 서산강굴(3만5천원), 모둠전(2만5천원)",2~4만원대
199,종로3가,계림,RIBBON_ONE,"닭볶음탕(소 2만4천원, 중 3만5천원, 대 4만7천원)",1~2만원대
200,종로3가,궁,RIBBON_ONE,"만둣국, 가래떡국, 가래떡만둣국, 만두찜(각 1만1천원), 김치만둣국, 김치떡만둣국, 김치만두찜, 버섯만두찜(각 1만3천원), 모둠전(2만7천원), 보쌈정식, 해물파전(각 1만8천원)",1~2만원대
201,종로3가,"꽃,밥에피다",RIBBON_ONE,"점심세트메뉴(1만8천원, 2만원), 점심코스(2만8천원~5만5천원), 저녁코스(3만2천원~5만9천원)",2~4만원대
202,종로3가,뉘조,RIBBON_ONE,"점심정식우슬초(1만8천원), 익모초정식(2만7천5백원), 구절초정식(3만8천5백원), 싱아정식(5만5천원), 근채정식(6만6천원), 앵초정식(8만8천원)",4~10만원대
203,종로3가,된장예술과술,RIBBON_ONE,"된장정식(9천원), 간장게장정식, 양념게장정식(각 2만2천원), 암퇘지볶음(2만3천원), 녹두빈대떡, 북어찜구이, 한치회(각 2만원)",1~2만원대
204,종로3가,무심헌티하우스,RIBBON_ONE,"티코스(3종 3만원, 2종 2만원)",2~4만원대
205,종로3가,반짝반짝빛나는,RIBBON_ONE,"전통차(6천원~9천원), 전통스무디(7천원~1만1천원), 한과모음(6천원), 구운인절미(7천원), 단팥죽, 팥빙수(각 9천원)",1만원 미만
206,종로3가,부산식당,RIBBON_ONE,"생대구탕(1만4천원), 된장찌개, 삼치구이, 김치찌개(각 8천원), 파전(1만원), 제육볶음(1만6천원), 오징어볶음(1만8천원), 생두부, 두부부침(각 5천원)",1~2만원대
207,종로3가,세루리안인사,RIBBON_ONE,"타레인슈페너(7천원), 카모플라쥬(6천원), 아만나(6천5백원), 뽀삐레드(6천5백원), 아메리카노, 에스프레소(각 4천5백원), 라테(5천원), 말차갸토(7천원), 레어치즈케이크(7천원)",1만원 미만
208,종로3가,송암,RIBBON_ONE,"점심한정식(4만원), 저녁한정식(8만원)",4~10만원대
209,종로3가,아름다운차박물관,RIBBON_ONE,"전통차(8천원~1만원), 검은깨인절미, 가래떡구이(각 7천원)",1만원 미만
210,종로3가,아지오,RIBBON_ONE,"샐러드(9천9백원~1만4천9백원), 피자(1만8천9백원~2만2천9백원), 파스타(9천9백원~2만1천9백원)",1~2만원대
211,종로3가,이문설농탕,RIBBON_ONE,"설렁탕, 머리탕(각 1만원, 특 1만3천원), 도가니탕(1만3천원, 특 1만6천원), 수육, 도가니안주, 소머리안주, 혀밑(각 3만7천원), 마나(1만5천원)",1~2만원대
212,종로3가,조금,RIBBON_ONE,"조금솥밥, 송이솥밥(각 1만6천원), 전복솥밥(2만9천원), 숯불꼬치구이(3천원~1만5천원)",1~2만원대
213,종로3가,종로복떡방,RIBBON_ONE,"단지(1천1백원), 오복떡(1천원), 잣죽, 단팥죽, 호박죽(각 5천원, 포장 4천원), 약과(1천원), 양갱(5백원)",1만원 미만
214,종로3가,지리산,RIBBON_ONE,"콩비지, 된장찌개(각 8천원), 곤드레돌솥밥(1만2천원), 정식(1만8천원, 2만3천원, 3만원)",1~2만원대
215,종로3가,NO.432,NOT,"두텁떡(2천원), 경단(1천5백원), 전통차(4천8백원), 커피(3천원~4천5백원)",1만원 미만
216,종로3가,가회,NOT,"점심정식(2만원), 저녁정식(4만5천원)",2~4만원대
217,종로3가,간판없는김치찌개집,NOT,김치찌개(7천원),1만원 미만
218,종로3가,거북이슈퍼,NOT,"먹태, 육포(각 1만2천원), 오징어(1만원), 쥐포(8천원), 맥주(4천원)",1~2만원대
219,종로3가,경성과자점,NOT,"파운드케이크(6천원), 푸딩(8천5백원), 차(8천원~9천5백원)",1만원 미만
220,홍대입구,로칸다몽로,RIBBON_TWO,"박찬일식닭튀김(1만7천원), 콰란타파스타, 트리파(각 2만5천원), 가지치즈구이(2만3천원), 명란구이(1만9천원)",2~4만원대
221,홍대입구,미로식당,RIBBON_TWO,"미로석쇠불고기, 양념돼지목살구이, 골뱅이무침과스팸구이(각 1만9천원), 해물부추전, 애호박감자채전(각 1만6천원)",2~4만원대
222,홍대입구,미카야,RIBBON_TWO,"레어치즈케이크(6천원), 뉴욕치즈케이크(6천2백원)",1만원 미만
223,홍대입구,밀로커피로스터스,RIBBON_TWO,"핸드드립커피(hot 6천원, iced 7천원), 몽블랑(hot 6천5백원, iced 7천5백원), 베리에이션커피(4천5백원~7천5백원)",1만원 미만
224,홍대입구,슈아브,RIBBON_TWO,"캐러멜(5개 3천7백원, 10개 7천2백원), 마카롱(2천2백원~2천4백원)",1만원 미만
225,홍대입구,진진가연,RIBBON_TWO,"오향냉채(1만8천5백원), 멘보샤(1만7천5백원), XO볶음밥(8천3백원), 해물짬뽕(8천5백원)",1~2만원대
226,홍대입구,카페이미,RIBBON_TWO,"오치퐁, 복숭아판나코타, 얼그레이몽블랑(각 6천5백원), 크리미오렌지빙수, 밀크팥빙수(각 1인 7천원, 2인 1만3천원), 커피(4천5백원~6천원)",1만원 미만
227,홍대입구,나물먹는곰,RIBBON_ONE,"나물곰비빔밥소반, 새싹무생채비빔밥소반, 한우미역국소반, 해물집된장찌개소반(각 8천8백원), 육개장소반(9천8백원), 언양한우곰탕소반(1만5천원), 2인세트(2만5천원~3만9천원)",1만원 미만
228,홍대입구,더담,RIBBON_ONE,"런치보리굴비정식(2만원), 런치코스(2만5천원, 3만5천원), 디너코스(3만8천원, 5만8천원, 7만8천원), 셰프스페셜코스(10만원, 20만원)",4~10만원대
229,홍대입구,라뚜셩트,RIBBON_ONE,"비비피앙(8천원), 에테(6천5백원), 크렘브륄레(4천5백원), 후르츠케이크(9천원), 커피(4천원~6천원)",1만원 미만
230,홍대입구,루블랑,RIBBON_ONE,"수비드훈제삼겹살(2만5천원), 오리다리콩피(2만6천원),  테이스팅코스(2인 8만원)",2~4만원대
231,홍대입구,부탄츄,RIBBON_ONE,"라멘(7천9백원), 교자(3천원), 가라아게(5천원)",1만원 미만
232,홍대입구,불이아,RIBBON_ONE,"불이아정식, 소고기정식, 양고기정식(각 1인 2만1천원), 해물정식(1인 3만5천원), 한우정식(1인 4만2천원)",2~4만원대
233,홍대입구,블로트커피,RIBBON_ONE,"베리에이션커피(4천원~5천5백원), 필터커피(5천5백원~2만원), 에이드(6천원), 말차라테(6천원)",1만원 미만
234,홍대입구,비스위트온,RIBBON_ONE,"타르트타탱(1만2천원), 말차빙수(1만9천5백원), 크레이프수제트, 쇼콜라몽블랑(각 9천5백원), 밀푀유쇼콜라(1만2천원)",1~2만원대
235,홍대입구,빵나무,RIBBON_ONE,"연유토스트(1천1백원), 크루아상(2천5백원), 토마토포카치아(3천8백원), 칼조네크루아상(3천8백원), 생크림앙금빵(3천2백원), 체리크루아상타르트(4천5백원), 밤식빵(3천8백원)",1만원 미만
236,홍대입구,산띠,RIBBON_ONE,"커리(1만1천원~1만5천원), 난(2천원~3천원), 탄두리치킨(half 1만원, full 1만9천원), 탄두리콤보(1만8천원), 런치세트(1만원~2만9천원)",1~2만원대
237,홍대입구,산울림1992,RIBBON_ONE,"막걸리(6천원~5만원), 전통주샘플러(2만1천원), 해물파전(2만원), 손두부김치(1만8천원), 치즈감자전(2만2천원), 문어초회(2만4천원), 반상메뉴(2만1천원~3만6천원)",2~4만원대
238,홍대입구,쇼콜라윰,RIBBON_ONE,"케이크(미니 1만9천원, 1호 2만5천원, 2호 3만원, 3호 3만5천원), 마카롱(1천5백원), 바나나푸딩(6천원)",1만원 미만
239,홍대입구,아오이토리,RIBBON_ONE,"야키소바빵(2천8백원), 팽오쇼콜라(2천5백원), 말차멜론빵(2천7백원), 새우카츠빵(3천8백원)",1만원 미만
240,홍대입구,알라또레,RIBBON_ONE,"런치코스(2만2천원~4만8천원), 디너코스(10만원), 티본스테이크(1kg 19만원)",10~20만원대
241,홍대입구,얼쑤,RIBBON_ONE,"기본상차림(1인 2만2천원), 이달의차림상(1인 3만3천원), 능이오리백숙한상(7천원), 해물파전, 녹두전, 청양닭발편육, 한우육회, 고갈비, 군산박대구이(각 1만6천원), 생감자전, 한우육전, 도토리묵무침(각 1만5천원), 해물김치전, 미나리참소라무침(각 1만7천원), 김치찜(1만8천원)",2~4만원대
